# blastp
# Iteration: 0
# Query: g702.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 3 hits found
g4970.t1	Q6X0I2.1	29.524	210	111	9	321	505	979	1176	4.60e-12	73.9	44.29
g4970.t1	Q6X0I2.1	29.646	226	115	8	309	502	1042	1255	1.11e-11	72.8	40.71
g4970.t1	C0HL13.1	28.685	251	135	10	320	546	1030	1260	4.64e-12	74.3	40.64
g4970.t1	C0HL13.1	27.753	227	129	7	304	504	2766	2983	5.88e-12	73.9	41.41
g4970.t1	C0HL13.1	32.075	212	120	9	321	516	3638	3841	5.53e-11	70.9	41.04
g4970.t1	C0HL13.1	28.194	227	126	7	304	506	3706	3919	1.16e-10	69.7	40.53
g4970.t1	C0HL13.1	30.769	208	101	10	321	502	1156	1346	8.59e-09	63.5	41.35
g4970.t1	C0HL13.1	27.919	197	94	7	319	505	2948	3106	2.90e-08	61.6	39.59
g4970.t1	C0HL13.1	29.032	186	92	7	323	504	153	302	8.51e-07	57.0	38.71
g4970.t1	C0HL13.1	30.769	182	98	10	321	485	1194	1364	4.10e-05	51.6	41.76
g4970.t1	C0HL13.1	30.534	131	69	4	309	427	174	294	0.001	46.6	40.46
g4970.t1	P35950.2	29.384	211	115	7	321	506	32	233	1.16e-11	72.4	43.60
g4970.t1	P35950.2	26.432	227	91	7	321	502	114	309	5.60e-05	50.8	35.24
g4970.t1	P35950.2	30.000	120	68	4	321	435	203	311	5.03e-04	47.8	45.83
g4970.t1	Q99MS4.2	25.200	250	152	9	657	893	48	275	1.21e-11	69.7	44.00
g4970.t1	Q867B0.1	24.786	234	153	8	667	896	44	258	1.23e-11	69.3	46.15
g4970.t1	Q8K3U6.1	27.039	233	151	8	669	896	217	435	1.51e-11	71.2	43.78
g4970.t1	Q04833.1	30.542	203	98	8	313	509	136	301	1.61e-11	72.4	44.83
g4970.t1	Q04833.1	32.031	128	66	2	321	437	3105	3222	5.81e-08	60.8	42.19
g4970.t1	Q04833.1	32.143	140	73	7	304	433	1217	1344	2.29e-06	55.5	47.86
g4970.t1	Q04833.1	30.097	206	111	8	321	505	3758	3951	4.85e-06	54.3	38.83
g4970.t1	Q04833.1	28.230	209	85	10	309	495	3945	4110	1.09e-05	53.1	38.28
g4970.t1	Q04833.1	32.663	199	86	13	315	502	53	214	6.21e-05	50.8	40.20
g4970.t1	Q04833.1	26.341	205	109	8	319	513	3010	3182	1.19e-04	50.1	40.00
g4970.t1	P35952.1	30.189	212	110	8	321	505	32	232	1.69e-11	72.0	42.92
g4970.t1	P35952.1	31.667	120	66	4	321	435	203	311	1.33e-05	52.8	47.50
g4970.t1	Q9Y5Q5.2	22.965	479	292	19	449	893	599	1034	2.16e-11	71.6	36.33
g4970.t1	Q9Y5Q5.2	35.971	139	72	6	378	505	282	414	4.87e-10	67.4	46.76
g4970.t1	Q9Y5Q5.2	31.405	121	69	4	321	440	585	692	5.26e-06	53.9	46.28
g4970.t1	Q9Y5Q5.2	32.710	107	57	2	306	412	333	424	1.85e-04	48.9	43.93
g4970.t1	Q28832.2	31.604	212	108	8	321	505	1	202	2.67e-11	71.2	42.92
g4970.t1	Q28832.2	32.796	186	99	6	321	506	83	242	5.10e-10	67.0	42.47
g4970.t1	Q95209.1	27.465	284	107	10	310	508	1186	1455	3.14e-11	71.2	34.15
g4970.t1	Q95209.1	29.524	210	110	9	321	505	1162	1358	3.11e-07	58.2	38.10
g4970.t1	Q2PC93.1	30.734	218	123	8	319	522	1404	1607	5.08e-11	70.9	37.61
g4970.t1	Q2PC93.1	27.170	265	134	11	293	513	1492	1741	9.90e-06	53.5	35.09
g4970.t1	Q2PC93.1	27.368	190	97	8	319	500	1620	1776	0.001	46.6	38.42
g4970.t1	P70375.1	26.068	234	154	7	668	896	216	435	5.89e-11	69.3	43.59
g4970.t1	Q91ZX7.1	33.816	207	107	9	317	505	3538	3732	7.30e-11	70.5	42.51
g4970.t1	Q91ZX7.1	32.143	224	111	9	321	516	942	1152	2.97e-10	68.2	39.73
g4970.t1	Q91ZX7.1	32.237	152	73	7	318	467	3657	3780	4.68e-06	54.7	44.74
g4970.t1	Q91ZX7.1	31.016	187	84	9	321	502	3340	3486	5.01e-06	54.3	40.11
g4970.t1	Q91ZX7.1	29.680	219	117	9	303	513	2550	2739	5.09e-06	54.3	39.27
g4970.t1	Q91ZX7.1	35.354	99	43	4	304	397	23	105	0.012	43.1	46.46
g4970.t1	P56677.2	32.867	143	77	4	378	505	464	602	7.35e-11	69.7	46.85
g4970.t1	G3V928.1	33.816	207	107	9	317	505	3538	3732	8.79e-11	70.1	42.03
g4970.t1	G3V928.1	32.143	224	111	9	321	516	942	1152	4.89e-10	67.4	39.73
g4970.t1	G3V928.1	31.016	187	84	9	321	502	3340	3486	4.96e-06	54.3	40.11
g4970.t1	G3V928.1	29.680	219	117	9	303	513	2550	2739	5.05e-06	54.3	39.27
g4970.t1	G3V928.1	30.921	152	75	7	318	467	3657	3780	1.15e-04	50.1	42.76
g4970.t1	G3V928.1	35.354	99	43	4	304	397	23	105	0.012	43.5	46.46
g4970.t1	Q92673.2	30.392	204	108	9	321	505	1083	1271	9.43e-11	69.7	43.63
g4970.t1	Q92673.2	29.130	230	111	10	321	511	1242	1458	2.96e-10	68.2	41.74
g4970.t1	O88307.3	29.752	242	110	10	309	508	1233	1456	1.09e-10	69.7	38.02
g4970.t1	O88307.3	30.645	186	87	7	321	503	1163	1309	6.03e-08	60.5	38.17
g4970.t1	Q2F9P2.1	26.293	232	148	9	671	895	238	453	1.26e-10	68.2	46.55
g4970.t1	Q99087.1	30.769	208	115	9	321	507	32	231	1.29e-10	68.9	43.75
g4970.t1	P98163.2	26.667	255	127	7	298	505	1077	1318	1.47e-10	69.3	38.82
g4970.t1	P98163.2	28.899	218	111	8	321	504	95	302	4.85e-08	60.8	38.53
g4970.t1	Q9Z319.2	35.172	145	79	6	371	505	343	482	1.68e-10	68.9	46.90
g4970.t1	Q9Z319.2	33.058	121	67	5	321	440	653	760	2.06e-04	48.9	45.45
g4970.t1	Q9Z319.2	32.710	107	57	2	306	412	401	492	5.90e-04	47.4	42.06
g4970.t1	Q9Z319.2	30.935	139	72	5	301	433	359	479	0.001	46.6	40.29
g4970.t1	Q04832.1	49.533	107	31	5	4	100	134	227	2.04e-10	65.9	53.27
g4970.t1	Q04832.1	44.915	118	40	7	5	103	65	176	4.30e-09	62.0	53.39
g4970.t1	Q04832.1	66.667	51	15	1	6	54	218	268	3.15e-07	56.2	74.51
g4970.t1	Q04832.1	41.284	109	42	5	12	103	45	148	1.31e-06	54.3	50.46
g4970.t1	P0DSP1.1	29.339	242	111	10	309	508	1233	1456	2.06e-10	68.6	38.02
g4970.t1	P0DSP1.1	30.645	186	87	7	321	503	1163	1309	7.27e-08	60.5	38.17
g4970.t1	Q6IE62.1	26.496	234	145	10	671	894	75	291	2.13e-10	66.6	42.74
g4970.t1	Q07954.2	33.816	207	107	9	317	505	3537	3731	2.14e-10	68.9	42.03
g4970.t1	Q07954.2	30.357	224	115	8	321	516	941	1151	1.17e-09	66.2	39.29
g4970.t1	Q07954.2	31.016	187	84	9	321	502	3339	3485	5.78e-06	54.3	40.11
g4970.t1	Q07954.2	30.247	162	83	6	371	505	2530	2688	9.04e-06	53.5	43.21
g4970.t1	Q07954.2	31.579	152	74	7	318	467	3656	3779	3.96e-05	51.6	43.42
g4970.t1	P08709.1	25.862	232	149	9	671	895	238	453	2.18e-10	67.4	46.12
g4970.t1	Q98930.1	29.752	242	114	12	304	505	1135	1360	3.04e-10	68.2	41.74
g4970.t1	Q98930.1	28.085	235	107	9	319	505	1235	1455	3.95e-08	61.2	35.32
g4970.t1	Q98930.1	25.410	244	128	7	315	505	1024	1266	2.26e-04	48.9	36.07
g4970.t1	Q80YN4.2	35.172	145	79	6	371	505	341	480	6.31e-10	67.0	46.21
g4970.t1	Q80YN4.2	32.787	122	66	5	321	440	651	758	1.19e-04	49.7	45.08
g4970.t1	Q80YN4.2	33.684	95	50	2	306	400	399	480	0.004	44.7	43.16
g4970.t1	P04070.1	24.554	224	152	7	669	889	236	445	6.35e-10	66.2	44.20
g4970.t1	A8X765.2	31.188	202	106	9	329	505	221	414	6.70e-10	66.6	43.56
g4970.t1	A8X765.2	27.143	210	113	9	321	505	304	498	7.15e-08	60.1	41.90
g4970.t1	Q9Y5Y6.2	27.604	192	86	5	321	505	457	602	1.53e-09	65.5	40.10
g4970.t1	P01130.1	32.812	192	93	6	321	508	114	273	1.59e-09	65.5	40.62
g4970.t1	P22457.2	24.348	230	153	8	668	891	215	429	2.22e-09	64.3	43.04
g4970.t1	Q28380.2	22.747	233	161	6	669	899	236	451	2.32e-09	64.3	41.63
g4970.t1	P08861.3	25.896	251	159	10	652	895	39	269	2.69e-09	62.4	43.43
g4970.t1	Q0IIH7.1	35.211	142	75	6	378	505	464	602	3.04e-09	64.7	45.07
g4970.t1	Q0IIH7.1	32.331	133	67	5	310	433	481	599	2.20e-07	58.5	43.61
g4970.t1	P31394.1	23.077	234	162	6	669	899	237	455	3.66e-09	63.5	41.03
g4970.t1	P09093.3	25.498	251	160	10	652	895	39	269	4.14e-09	62.0	43.43
g4970.t1	P40313.1	24.554	224	148	7	671	894	60	262	6.07e-09	61.2	45.09
g4970.t1	Q5VYJ5.4	35.000	140	59	6	327	465	1915	2023	6.11e-09	63.9	47.86
g4970.t1	O65639.1	49.153	59	24	1	5	63	225	277	6.11e-09	62.0	66.10
g4970.t1	O65639.1	52.174	46	20	1	10	55	253	296	1.03e-07	58.2	78.26
g4970.t1	O65639.1	41.584	101	46	3	7	102	195	287	1.51e-07	57.4	52.48
g4970.t1	O65639.1	46.296	54	26	1	12	62	134	187	2.49e-05	50.8	61.11
g4970.t1	E3LYX0.1	29.048	210	105	8	321	505	223	413	6.67e-09	63.2	39.05
g4970.t1	P05805.2	26.407	231	147	9	671	896	41	253	1.10e-08	60.5	44.59
g4970.t1	P49864.1	25.541	231	147	8	671	899	51	258	1.13e-08	60.5	43.29
g4970.t1	Q9QYP1.2	33.566	143	76	6	378	505	44	182	1.16e-08	62.8	44.76
g4970.t1	Q9QYP1.2	26.606	218	97	8	321	502	153	343	2.71e-06	55.1	36.24
g4970.t1	O75096.4	33.566	143	76	6	378	505	44	182	1.16e-08	62.8	44.76
g4970.t1	O75096.4	27.064	218	96	8	321	502	153	343	1.61e-06	55.8	36.24
g4970.t1	Q8VI56.3	33.566	143	76	6	378	505	44	182	1.27e-08	62.8	44.76
g4970.t1	Q8VI56.3	27.523	218	95	8	321	502	153	343	1.25e-06	56.2	36.24
g4970.t1	P46023.1	27.586	232	115	11	320	505	43	267	1.32e-08	62.8	40.09
g4970.t1	P46023.1	25.806	217	113	8	321	506	163	362	6.90e-07	57.0	40.55
g4970.t1	Q98931.1	29.255	188	100	6	321	507	154	309	2.57e-08	61.6	41.49
g4970.t1	Q98931.1	32.000	200	104	9	321	502	34	219	5.96e-08	60.5	42.50
g4970.t1	Q98931.1	31.148	122	68	4	319	435	237	347	0.009	43.5	44.26
g4970.t1	Q7Z410.2	26.991	226	136	9	670	886	852	1057	3.47e-08	61.2	39.82
g4970.t1	Q7RTY3.1	27.530	247	139	12	671	901	19	241	4.20e-08	58.9	41.30
g4970.t1	Q700K0.1	30.899	178	79	6	327	502	1393	1528	4.49e-08	61.2	41.57
g4970.t1	Q700K0.1	26.562	192	120	8	321	503	1462	1641	0.004	45.1	40.62
g4970.t1	A2VEC9.2	27.586	232	101	10	321	502	1422	1636	4.88e-08	60.8	35.78
g4970.t1	Q8CG65.2	29.185	233	117	8	272	502	1215	1401	5.63e-08	60.8	36.91
g4970.t1	P80646.1	25.764	229	142	10	671	896	42	245	6.56e-08	58.2	47.60
g4970.t1	Q99088.1	28.846	208	119	9	321	507	32	231	1.26e-07	59.3	43.27
g4970.t1	Q65XV7.1	37.234	94	45	2	5	90	854	941	1.32e-07	59.3	44.68
g4970.t1	Q65XV7.1	39.655	58	29	1	4	61	876	927	9.41e-05	50.1	51.72
g4970.t1	Q65XV7.1	35.294	68	28	2	10	61	814	881	0.004	44.7	47.06
g4970.t1	Q6GPI1.2	25.328	229	143	11	671	896	60	263	1.78e-07	57.0	44.98
g4970.t1	P33587.2	24.017	229	146	9	669	889	236	444	1.81e-07	58.2	41.48
g4970.t1	Q8CHN8.2	24.268	239	142	9	665	891	487	698	1.89e-07	58.5	41.42
g4970.t1	P98167.2	34.058	138	75	6	378	502	1386	1520	2.29e-07	58.9	43.48
g4970.t1	P98167.2	30.464	151	77	7	300	434	1546	1684	0.013	43.1	38.41
g4970.t1	P98064.2	22.041	245	141	8	671	891	480	698	2.66e-07	58.2	40.82
g4970.t1	P07338.1	25.446	224	139	8	671	891	60	258	5.00e-07	55.5	42.86
g4970.t1	P17538.2	25.764	229	142	10	671	896	60	263	5.14e-07	55.5	44.10
g4970.t1	A2VE36.1	25.714	245	147	9	671	901	74	297	5.40e-07	55.8	41.22
g4970.t1	O35205.1	24.609	256	163	10	649	899	33	263	5.84e-07	55.5	41.80
g4970.t1	Q8K4I7.1	24.576	236	147	10	671	894	75	291	7.17e-07	55.5	42.37
g4970.t1	Q6H321.1	26.383	235	134	13	669	891	48	255	7.97e-07	55.1	43.40
g4970.t1	P47796.1	24.434	221	144	8	671	887	60	261	1.20e-06	54.3	44.80
g4970.t1	Q4JG17.2	48.980	49	19	1	12	60	166	208	1.68e-06	55.5	65.31
g4970.t1	A6NIE9.3	22.692	260	143	11	657	893	85	309	2.40e-06	53.9	41.54
g4970.t1	Q09967.2	25.000	304	182	14	225	505	47	327	6.00e-06	53.5	39.47
g4970.t1	Q09967.2	27.888	251	131	13	301	516	238	473	3.84e-05	50.8	39.04
g4970.t1	P53849.1	35.417	96	43	3	10	103	65	143	8.48e-06	50.1	47.92
g4970.t1	P53849.1	51.163	43	11	1	12	54	118	150	5.08e-04	44.7	58.14
g4970.t1	P53849.1	41.304	46	17	1	10	55	4	39	0.013	40.8	54.35
g4970.t1	O88572.1	31.973	147	77	7	309	446	1237	1369	1.01e-05	53.1	44.22
g4970.t1	O88572.1	29.891	184	93	8	305	464	1189	1360	8.26e-05	50.4	39.13
g4970.t1	P00766.1	23.478	230	146	9	671	896	42	245	1.02e-05	51.2	43.91
g4970.t1	O75581.2	31.973	147	77	7	309	446	1237	1369	1.06e-05	53.1	44.22
g4970.t1	O75581.2	29.891	184	93	8	305	464	1189	1360	5.99e-05	50.8	39.13
g4970.t1	Q924N9.1	22.892	249	157	10	657	893	48	273	1.24e-05	51.6	42.57
g4970.t1	Q7RTY7.3	23.618	199	132	8	670	862	599	783	1.32e-05	52.8	45.23
g4970.t1	O42395.1	43.478	46	21	1	9	54	66	106	5.94e-05	47.8	69.57
g4970.t1	O42395.1	40.000	45	19	1	12	56	48	84	0.001	44.3	68.89
g4970.t1	O42395.1	37.500	48	22	1	9	56	90	129	0.037	39.7	60.42
g4970.t1	O42395.1	37.778	45	20	1	11	55	131	167	0.044	39.3	66.67
# blastp
# Iteration: 0
# Query: g5237.t1
# RID: YD4GEH1W014
# Database: swissprot
# blastp
# Iteration: 0
# Query: g5443.t1
# RID: YD4GEH1W014
# Database: swissprot
# blastp
# Iteration: 0
# Query: g5467.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 4 hits found
g5467.t1	P0DPW4.1	44.118	68	36	2	42	108	29	95	3.92e-13	64.7	61.76
g5467.t1	P0DPW5.1	34.375	64	42	0	42	105	28	91	2.39e-06	47.0	51.56
g5467.t1	O45599.2	42.593	54	27	3	49	102	1240	1289	8.19e-04	41.6	59.26
g5467.t1	P0DPW3.1	31.818	44	30	0	67	110	38	81	0.018	35.8	59.09
# blastp
# Iteration: 0
# Query: g5502.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 3 hits found
g5502.t1	P0DPW4.1	39.759	83	48	2	65	146	29	110	5.84e-14	69.3	62.65
g5502.t1	P0DPW5.1	44.444	45	25	0	81	125	44	88	2.63e-06	48.5	60.00
g5502.t1	P0DPW3.1	37.500	48	30	0	86	133	34	81	7.33e-04	40.8	58.33
# blastp
# Iteration: 0
# Query: g5503.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 3 hits found
g5503.t1	P0DPW4.1	39.759	83	48	2	65	146	29	110	6.75e-14	68.6	62.65
g5503.t1	P0DPW5.1	37.705	61	38	0	65	125	28	88	4.05e-06	47.8	52.46
g5503.t1	P0DPW3.1	35.294	51	33	0	86	136	34	84	0.001	40.0	56.86
# blastp
# Iteration: 0
# Query: g5510.t1
# RID: YD4GEH1W014
# Database: swissprot
# blastp
# Iteration: 0
# Query: g5616.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 3 hits found
g5616.t1	P0DPW4.1	40.964	83	47	2	57	138	29	110	2.25e-14	69.7	62.65
g5616.t1	P0DPW5.1	37.705	61	38	0	57	117	28	88	7.23e-07	49.7	54.10
g5616.t1	P0DPW3.1	32.787	61	38	1	68	128	27	84	2.60e-04	41.6	57.38
# blastp
# Iteration: 0
# Query: g5641.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 2 hits found
g5641.t1	P0DPW4.1	39.286	84	49	2	57	139	29	111	5.12e-13	65.9	60.71
g5641.t1	P0DPW5.1	36.066	61	39	0	57	117	28	88	3.05e-05	45.1	54.10
# blastp
# Iteration: 0
# Query: g5927.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 1 hits found
g5927.t1	Q17427.1	38.636	132	68	3	110	234	15	140	1.08e-18	87.4	59.85
# blastp
# Iteration: 0
# Query: g7861.t1
# RID: YD4GEH1W014
# Database: swissprot
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives
# 104 hits found
g7861.t1	B4F769.1	37.209	473	233	16	154	617	280	697	1.57e-71	251	54.33
g7861.t1	B4F769.1	23.413	252	155	8	4	217	6	257	0.010	42.7	39.68
g7861.t1	Q9NZC9.1	35.729	473	241	14	154	617	323	741	2.43e-71	251	54.12
g7861.t1	Q9NZC9.1	36.957	46	29	0	172	217	247	292	0.024	41.6	60.87
g7861.t1	Q0P4U8.1	36.538	468	236	13	157	617	331	744	3.93e-70	247	54.91
g7861.t1	Q0P4U8.1	27.063	303	140	15	4	229	6	304	3.91e-06	53.9	39.27
g7861.t1	Q498E7.1	37.037	459	226	13	167	617	359	762	1.06e-69	246	54.47
g7861.t1	Q8BJL0.1	35.881	471	236	16	154	614	282	696	4.87e-67	238	53.93
g7861.t1	Q8BJL0.1	22.745	255	154	5	4	217	6	258	0.042	40.8	38.43
g7861.t1	Q9TTA5.2	35.169	472	243	15	154	617	321	737	2.49e-65	234	52.54
g7861.t1	Q9VMX6.2	34.416	462	246	13	158	617	145	551	1.21e-63	226	51.30
g7861.t1	B2ZFP3.1	35.821	469	239	13	157	617	231	645	1.26e-63	227	51.81
g7861.t1	Q8MNV7.1	32.880	441	246	6	178	617	118	509	1.64e-61	219	49.89
g7861.t1	E1BB03.3	32.520	369	194	8	255	614	29	351	2.71e-48	185	51.22
g7861.t1	Q6NZP1.1	33.962	371	186	10	255	614	29	351	3.33e-48	185	52.56
g7861.t1	Q5FWF4.2	32.086	374	199	8	250	614	24	351	2.17e-47	182	51.07
g7861.t1	Q1DUF9.1	25.914	301	169	8	242	518	775	1045	3.09e-17	89.7	46.51
g7861.t1	Q7X9V2.1	26.812	276	163	7	254	516	527	776	3.66e-17	89.7	45.29
g7861.t1	P0CO16.2	28.169	284	157	10	256	518	952	1209	4.76e-17	89.4	48.24
g7861.t1	P0CO17.1	28.169	284	157	10	256	518	864	1121	6.09e-17	89.0	47.89
g7861.t1	O94421.2	27.715	267	159	8	262	515	868	1113	1.53e-16	87.4	47.57
g7861.t1	O14148.4	25.263	285	167	7	254	518	833	1091	2.98e-16	86.7	47.02
g7861.t1	Q4PGL2.1	26.389	288	160	10	254	518	989	1247	1.10e-15	84.7	46.18
g7861.t1	F4JTF6.1	30.808	198	119	6	256	437	218	413	1.81e-15	84.0	50.00
g7861.t1	Q8RXS6.2	25.979	281	163	9	254	515	577	831	1.90e-15	84.0	45.20
g7861.t1	F4IV99.1	29.487	234	137	8	231	443	597	823	3.54e-15	83.2	49.57
g7861.t1	A1C9W6.1	26.087	299	171	10	242	518	814	1084	6.57e-15	82.4	46.49
g7861.t1	B0R061.1	33.668	199	105	8	257	433	439	632	9.87e-15	81.6	48.24
g7861.t1	Q9S775.1	29.412	221	117	8	257	441	266	483	9.96e-15	81.6	46.61
g7861.t1	Q5BAZ5.1	25.667	300	171	11	242	518	777	1047	1.03e-14	81.6	46.67
g7861.t1	Q4WTV7.1	26.000	300	170	11	242	518	812	1082	1.30e-14	81.3	46.33
g7861.t1	A1CZE5.1	26.000	300	170	11	242	518	812	1082	1.51e-14	81.3	46.33
g7861.t1	E7F1C4.1	34.653	202	99	9	257	433	420	613	1.57e-14	80.9	48.02
g7861.t1	P22082.1	26.429	280	164	10	254	515	756	1011	1.58e-14	81.3	46.43
g7861.t1	F4J9M5.1	30.769	221	126	8	251	450	387	601	1.59e-14	80.9	48.42
g7861.t1	G5EF53.1	27.957	279	165	11	257	523	529	783	1.62e-14	80.9	46.95
g7861.t1	Q2UTQ9.1	24.916	297	177	9	242	518	612	882	1.68e-14	80.9	46.80
g7861.t1	Q5ARK3.2	28.070	285	170	10	248	515	810	1076	1.82e-14	80.9	45.26
g7861.t1	Q9NDJ2.2	26.909	275	160	7	255	515	906	1153	1.84e-14	80.9	44.36
g7861.t1	Q0CA78.1	24.832	298	176	10	242	518	797	1067	2.90e-14	80.1	46.64
g7861.t1	Q9NEL2.4	25.632	277	161	8	255	515	550	797	3.05e-14	80.1	44.77
g7861.t1	Q0UG82.2	26.316	285	159	11	257	518	814	1070	3.18e-14	80.1	47.37
g7861.t1	A7EQA8.1	25.704	284	162	11	257	518	834	1090	3.45e-14	80.1	47.89
g7861.t1	A2R9H9.1	25.333	300	172	11	242	518	802	1072	5.63e-14	79.3	46.33
g7861.t1	Q04692.2	35.468	203	110	9	257	440	483	683	6.03e-14	79.0	48.28
g7861.t1	D3Z9Z9.1	35.468	203	110	9	257	440	486	686	6.53e-14	79.0	48.28
g7861.t1	F4K128.1	31.068	206	119	7	251	437	370	571	7.17e-14	79.0	48.06
g7861.t1	A5E0W5.1	25.795	283	160	10	250	510	724	978	7.28e-14	79.0	47.00
g7861.t1	Q9ZUL5.1	31.122	196	110	6	263	433	213	408	9.16e-14	78.2	46.43
g7861.t1	E1B7X9.3	34.483	203	112	9	257	440	489	689	9.98e-14	78.2	48.77
g7861.t1	Q872I5.3	26.408	284	160	10	257	518	1111	1367	1.13e-13	78.6	46.48
g7861.t1	Q9H4L7.2	34.483	203	112	9	257	440	488	688	1.15e-13	78.2	48.77
g7861.t1	Q6ZPV2.2	25.177	282	158	9	253	510	508	760	1.31e-13	78.2	43.62
g7861.t1	Q9ULG1.2	25.177	282	158	9	253	510	506	758	1.56e-13	77.8	43.62
g7861.t1	A9X4T1.1	29.703	202	112	7	263	441	205	399	1.63e-13	77.8	49.01
g7861.t1	Q4IL82.1	25.704	284	162	10	257	518	1038	1294	1.66e-13	77.8	46.83
g7861.t1	A4R227.1	30.542	203	116	7	257	437	1071	1270	2.47e-13	77.4	48.77
g7861.t1	B6ZLK2.1	29.851	201	119	7	263	444	477	674	2.74e-13	77.0	47.76
g7861.t1	G5EDG2.1	27.411	197	113	6	262	436	393	581	2.86e-13	76.6	47.21
g7861.t1	Q9VDY1.2	25.547	274	159	8	256	510	528	775	2.95e-13	77.0	44.89
g7861.t1	Q6BGY8.2	25.526	333	198	10	250	560	554	858	3.02e-13	77.0	43.84
g7861.t1	Q6DIC0.1	27.719	285	169	11	253	523	718	979	3.42e-13	76.6	45.26
g7861.t1	P51531.2	27.465	284	171	10	253	523	713	974	3.70e-13	76.6	44.72
g7861.t1	Q08773.1	24.906	265	155	9	263	494	184	437	3.86e-13	76.3	47.55
g7861.t1	P94593.2	30.189	212	111	8	254	442	441	638	4.60e-13	76.3	45.28
g7861.t1	Q6BKC2.2	24.913	289	176	9	255	515	773	1048	4.93e-13	76.3	45.33
g7861.t1	A7Z019.1	25.846	325	201	11	212	523	699	996	6.76e-13	75.9	43.08
g7861.t1	Q3TKT4.1	25.846	325	201	11	212	523	707	1004	6.89e-13	75.9	43.08
g7861.t1	Q8K1P7.1	25.846	325	201	11	212	523	707	1004	7.19e-13	75.9	43.08
g7861.t1	P51532.2	25.846	325	201	11	212	523	707	1004	7.35e-13	75.9	43.08
g7861.t1	Q59U81.2	26.102	295	164	10	255	515	815	1089	8.07e-13	75.5	43.73
g7861.t1	P31380.1	32.020	203	109	7	257	436	563	759	1.03e-12	75.1	46.31
g7861.t1	P43610.2	28.365	208	131	5	250	441	208	413	1.06e-12	74.7	44.71
g7861.t1	Q60EX7.1	30.097	206	122	7	251	437	425	627	1.11e-12	75.1	47.57
g7861.t1	Q9UTN6.1	25.362	276	166	9	257	515	409	661	1.31e-12	74.7	46.74
g7861.t1	Q4WAS9.1	26.950	282	163	12	255	515	822	1081	1.36e-12	74.7	45.39
g7861.t1	Q7S133.1	25.325	308	178	11	254	532	936	1220	3.49e-12	73.6	43.83
g7861.t1	Q59KI4.2	23.860	285	167	8	256	518	665	921	3.79e-12	73.2	45.26
g7861.t1	Q6FV37.1	24.217	351	202	13	256	579	715	1028	4.42e-12	73.2	45.01
g7861.t1	Q03468.1	25.979	281	157	10	254	507	498	754	4.62e-12	73.2	42.35
g7861.t1	Q4IAK7.1	25.828	302	184	9	254	532	802	1086	4.96e-12	73.2	42.72
g7861.t1	Q759G7.2	29.730	185	109	5	255	423	663	842	6.23e-12	72.8	47.57
g7861.t1	Q6ZRS2.3	24.918	305	179	9	255	536	610	887	8.07e-12	72.4	43.61
g7861.t1	E9PZM4.1	29.864	221	125	10	254	447	471	688	8.42e-12	72.4	48.87
g7861.t1	P25439.2	26.429	280	160	10	262	523	772	1023	8.68e-12	72.4	45.71
g7861.t1	A6ZU34.1	25.352	284	164	10	256	518	705	961	1.02e-11	72.0	46.13
g7861.t1	O14646.2	28.856	201	121	7	263	444	481	678	1.07e-11	72.0	46.77
g7861.t1	F4I2H2.1	31.443	194	107	8	255	426	131	320	1.13e-11	71.6	49.48
g7861.t1	Q9HCK8.5	26.071	280	143	9	261	515	809	1049	1.21e-11	72.0	42.14
g7861.t1	Q09XV5.1	26.071	280	143	9	261	515	811	1051	1.21e-11	72.0	42.14
g7861.t1	O14647.2	29.864	221	125	10	254	447	471	688	1.22e-11	71.6	48.87
g7861.t1	Q9JIX5.2	26.071	280	143	9	261	515	809	1049	1.22e-11	72.0	42.14
g7861.t1	Q6CNY4.1	25.000	288	160	9	256	518	739	995	1.28e-11	71.6	44.79
g7861.t1	P40201.3	28.500	200	123	6	263	444	479	676	1.44e-11	71.6	46.00
